timestamp,source,destination,delay,success,crdt_enabled,hop_count,throughput,packet_size,cumulative_packets,bytes_delivered,packet_id,stored_time,ttl,reason
1743017267.4838188,sta3,sta5,95.36973834037781,True,True,5.0,0.4,294.0,104.0,31230.0,,,,
1743017268.4475224,sta1,sta3,,False,True,,,,,,c580e1a9,1743017204.1348646,60.0,TTL expired
1743017268.4490645,sta1,sta4,,False,True,,,,,,fd00c0f9,1743017204.1417966,60.0,TTL expired
1743017268.4498417,sta1,sta4,,False,True,,,,,,61978412,1743017204.1424067,60.0,TTL expired
1743017268.4510417,sta1,sta4,,False,True,,,,,,9d7166af,1743017204.1460981,60.0,TTL expired
1743017268.4522562,sta1,sta4,,False,True,,,,,,2e6744bf,1743017204.148107,60.0,TTL expired
1743017268.4532428,sta1,sta4,,False,True,,,,,,522344da,1743017204.1509118,60.0,TTL expired
1743017268.454298,sta1,sta5,,False,True,,,,,,5c5e6e38,1743017204.1558013,60.0,TTL expired
1743017268.4552252,sta1,sta5,,False,True,,,,,,806e9c6d,1743017204.156599,60.0,TTL expired
1743017268.4586642,sta1,sta5,,False,True,,,,,,89a65182,1743017204.158165,60.0,TTL expired
1743017268.464004,sta1,sta5,,False,True,,,,,,cce16680,1743017204.159758,60.0,TTL expired
1743017268.467795,sta1,sta5,,False,True,,,,,,4fe1e4ec,1743017204.1613016,60.0,TTL expired
1743017268.4690647,sta3,sta4,,False,True,,,,,,eeb3b1ed,1743017205.9677,60.0,TTL expired
1743017268.4695606,sta3,sta4,,False,True,,,,,,d328fb8a,1743017205.9880419,60.0,TTL expired
1743017268.4701688,sta3,sta5,,False,True,,,,,,d2601d8c,1743017205.989952,60.0,TTL expired
1743017268.4737194,sta3,sta5,,False,True,,,,,,79c522a5,1743017205.9920497,60.0,TTL expired
1743017268.4748628,sta3,sta5,,False,True,,,,,,400d3d35,1743017205.993064,60.0,TTL expired
1743017268.4750524,sta3,sta5,,False,True,,,,,,f282380d,1743017205.9945095,60.0,TTL expired
1743017268.4756856,sta3,sta4,,False,True,,,,,,cf71c245,1743017205.9964974,60.0,TTL expired
1743017268.4759479,sta3,sta4,,False,True,,,,,,12ce7f3a,1743017205.999952,60.0,TTL expired
1743017268.476083,sta3,sta4,,False,True,,,,,,86266183,1743017206.0084293,60.0,TTL expired
1743017268.4770117,sta3,sta4,,False,True,,,,,,936433f7,1743017206.0120924,60.0,TTL expired
1743017268.4774098,sta3,sta4,,False,True,,,,,,2acc1ecf,1743017206.0133448,60.0,TTL expired
1743017268.482022,sta3,sta5,,False,True,,,,,,08e7cc06,1743017206.0256171,60.0,TTL expired
1743017268.483124,sta3,sta5,,False,True,,,,,,52c8670e,1743017206.025928,60.0,TTL expired
1743017268.4834838,sta3,sta5,,False,True,,,,,,85c875bb,1743017206.0267365,60.0,TTL expired
1743017268.4839725,sta3,sta5,,False,True,,,,,,9371e97b,1743017206.0277052,60.0,TTL expired
1743017268.4841259,sta3,sta5,,False,True,,,,,,11522071,1743017206.031683,60.0,TTL expired
1743017268.4843512,sta3,sta1,,False,True,,,,,,3bf894a4,1743017206.0321827,60.0,TTL expired
1743017268.4848993,sta3,sta1,,False,True,,,,,,36665581,1743017206.0338345,60.0,TTL expired
1743017268.4850643,sta3,sta1,,False,True,,,,,,baa59edd,1743017206.0345833,60.0,TTL expired
1743017268.485285,sta3,sta1,,False,True,,,,,,2616a768,1743017206.036291,60.0,TTL expired
1743017268.485411,sta3,sta1,,False,True,,,,,,d965256a,1743017206.0368035,60.0,TTL expired
1743017268.4874282,sta4,sta1,,False,True,,,,,,42630272,1743017207.4408095,60.0,TTL expired
1743017268.4955266,sta5,sta1,,False,True,,,,,,22d39c32,1743017207.4591546,60.0,TTL expired
1743017268.4957354,sta5,sta3,,False,True,,,,,,ba21096f,1743017207.4637063,60.0,TTL expired
1743017268.4958665,sta4,sta5,,False,True,,,,,,b4320c89,1743017207.465062,60.0,TTL expired
1743017268.503201,sta4,sta5,,False,True,,,,,,c024ec9f,1743017207.468065,60.0,TTL expired
1743017268.5068364,sta4,sta5,,False,True,,,,,,1ec9022a,1743017207.4691205,60.0,TTL expired
1743017268.507488,sta4,sta5,,False,True,,,,,,f3fd2113,1743017207.471944,60.0,TTL expired
1743017268.508976,sta4,sta5,,False,True,,,,,,8e791b6f,1743017207.4736881,60.0,TTL expired
1743017268.5103204,sta4,sta1,,False,True,,,,,,c0ea06d3,1743017207.47673,60.0,TTL expired
1743017268.510639,sta4,sta1,,False,True,,,,,,6d44c59d,1743017207.4775815,60.0,TTL expired
1743017268.511742,sta4,sta1,,False,True,,,,,,ded6a3da,1743017207.4793386,60.0,TTL expired
1743017268.512104,sta4,sta1,,False,True,,,,,,91cf4f16,1743017207.4973955,60.0,TTL expired
1743017268.5124412,sta4,sta1,,False,True,,,,,,1410ad9f,1743017207.5009904,60.0,TTL expired
1743017268.5127704,sta4,sta3,,False,True,,,,,,15ea9441,1743017207.5221004,60.0,TTL expired
1743017268.5130088,sta4,sta3,,False,True,,,,,,995d912f,1743017207.526374,60.0,TTL expired
1743017268.5131376,sta4,sta3,,False,True,,,,,,bfa7965e,1743017207.53142,60.0,TTL expired
1743017268.514054,sta4,sta3,,False,True,,,,,,34745438,1743017207.5325744,60.0,TTL expired
1743017268.514272,sta4,sta3,,False,True,,,,,,239d40a8,1743017207.5351403,60.0,TTL expired
1743017268.5184693,sta3,sta1,95.83255887031555,True,True,4.0,1.4,295.0,216.0,63167.0,,,,
1743017268.5267985,sta5,sta1,64.29083013534546,True,True,1.0,1.5,296.0,217.0,63463.0,,,,
1743017268.527975,sta5,sta1,64.2897117137909,True,True,1.0,1.6,296.0,218.0,63759.0,,,,
1743017268.7008939,sta5,sta1,,False,True,,,,,,7510bf73,1743017208.47387,60.0,TTL expired
1743017268.7067559,sta5,sta1,,False,True,,,,,,f139862f,1743017208.4769225,60.0,TTL expired
1743017268.714456,sta5,sta1,,False,True,,,,,,88749b96,1743017208.4796014,60.0,TTL expired
1743017268.7157698,sta5,sta3,,False,True,,,,,,19c866a4,1743017208.5019398,60.0,TTL expired
1743017268.7194095,sta5,sta3,,False,True,,,,,,a9649f20,1743017208.5042782,60.0,TTL expired
1743017268.7220979,sta5,sta3,,False,True,,,,,,74b03f32,1743017208.5055416,60.0,TTL expired
1743017268.7234526,sta5,sta3,,False,True,,,,,,1cdae385,1743017208.506871,60.0,TTL expired
1743017268.7289877,sta5,sta3,,False,True,,,,,,99f61484,1743017208.5072134,60.0,TTL expired
1743017268.729346,sta5,sta4,,False,True,,,,,,db34222d,1743017208.5090566,60.0,TTL expired
1743017268.729748,sta5,sta4,,False,True,,,,,,6f19957f,1743017208.5176976,60.0,TTL expired
1743017268.730754,sta5,sta4,,False,True,,,,,,18912e2b,1743017208.5188115,60.0,TTL expired
1743017268.7309444,sta5,sta4,,False,True,,,,,,87de70bc,1743017208.5200377,60.0,TTL expired
1743017268.7326443,sta5,sta4,,False,True,,,,,,d8ff4be8,1743017208.5238917,60.0,TTL expired
1743017268.7359989,sta1,sta3,59.43166494369507,True,True,1.0,1.7,312.0,130.0,38945.0,,,,
1743017269.275198,sta5,sta1,75.65364789962769,True,True,5.0,2.1,296.0,224.0,65455.0,,,,
1743017269.3826566,sta2,sta5,81.76139569282532,True,True,3.0,0.5,296.0,105.0,31526.0,,,,
1743017269.3859367,sta2,sta5,81.76457715034485,True,True,3.0,0.6,296.0,106.0,31822.0,,,,
1743017269.3878324,sta2,sta5,81.76526713371277,True,True,3.0,0.7,295.0,107.0,32117.0,,,,
1743017270.4865623,sta4,sta3,100.76036977767944,True,True,5.0,1.5,295.0,131.0,39240.0,,,,
1743017270.487588,sta1,sta3,69.64467310905457,True,True,3.0,1.6,295.0,132.0,39535.0,,,,
1743017270.4892411,sta1,sta3,69.63582181930542,True,True,3.0,1.7,296.0,133.0,39831.0,,,,
1743017270.4920957,sta1,sta3,69.62994313240051,True,True,3.0,1.8,295.0,134.0,40126.0,,,,
1743017271.3693259,sta1,sta2,9.648089170455933,True,True,3.0,3.8,311.0,449.0,126801.0,,,,
1743017271.5067828,sta1,sta3,4.085576295852661,True,True,1.0,1.9,311.0,135.0,40437.0,,,,
1743017271.5139937,sta1,sta3,46.52161741256714,True,True,3.0,2.0,311.0,136.0,40748.0,,,,
1743017271.5197864,sta2,sta3,2.6655123233795166,True,True,1.0,2.1,312.0,137.0,41060.0,,,,
1743017271.5935585,sta1,sta4,64.01234674453735,True,True,2.0,0.9,296.0,126.0,37801.0,,,,
1743017271.6292968,sta1,sta4,64.0458071231842,True,True,2.0,1.0,296.0,127.0,38097.0,,,,
1743017271.6429315,sta1,sta4,64.0586211681366,True,True,2.0,1.1,296.0,128.0,38393.0,,,,
1743017271.6491685,sta1,sta4,64.06453728675842,True,True,2.0,1.2,295.0,129.0,38688.0,,,,
1743017271.6629245,sta1,sta4,64.077561378479,True,True,2.0,1.3,296.0,130.0,38984.0,,,,
1743017271.6814532,sta3,sta1,2.333143949508667,True,True,1.0,2.0,312.0,225.0,65767.0,,,,
1743017271.683071,sta2,sta1,2.896540403366089,True,True,2.0,2.1,312.0,226.0,66079.0,,,,
1743017272.6097872,sta4,sta2,70.23344278335571,True,True,4.0,3.9,312.0,455.0,128511.0,,,,
1743017272.61229,sta1,sta2,79.0397539138794,True,True,6.0,4.0,312.0,456.0,128823.0,,,,
1743017272.6867425,sta5,sta3,92.4556496143341,True,True,4.0,2.0,294.0,138.0,41354.0,,,,
1743017272.7519083,sta2,sta4,101.91941905021667,True,True,3.0,1.3,295.0,131.0,39279.0,,,,
1743017272.7544646,sta2,sta4,101.91911578178406,True,True,3.0,1.4,295.0,132.0,39574.0,,,,
1743017273.954384,sta1,sta5,,False,True,,,,,,f41f0f5e,1743017209.3821054,60.0,TTL expired
1743017273.957094,sta1,sta5,,False,True,,,,,,ee5a2fff,1743017209.3852139,60.0,TTL expired
1743017273.9574964,sta1,sta5,,False,True,,,,,,f0d487bb,1743017209.3865411,60.0,TTL expired
1743017273.9589002,sta1,sta5,,False,True,,,,,,0f13b887,1743017209.3969939,60.0,TTL expired
1743017273.960123,sta1,sta5,,False,True,,,,,,0f4533cb,1743017209.40663,60.0,TTL expired
1743017273.9613724,sta3,sta1,,False,True,,,,,,7a4d3199,1743017211.1770911,60.0,TTL expired
1743017273.9628596,sta3,sta4,,False,True,,,,,,d6f79fa7,1743017211.1898909,60.0,TTL expired
1743017273.9644172,sta3,sta4,,False,True,,,,,,9c969a41,1743017211.190398,60.0,TTL expired
1743017273.9653232,sta3,sta4,,False,True,,,,,,a6dc30a1,1743017211.190706,60.0,TTL expired
1743017273.9655962,sta3,sta4,,False,True,,,,,,d8dfe8e7,1743017211.191187,60.0,TTL expired
1743017273.9657173,sta3,sta4,,False,True,,,,,,da6c7b2e,1743017211.1913533,60.0,TTL expired
1743017273.9658031,sta3,sta5,,False,True,,,,,,1bccb177,1743017211.1919212,60.0,TTL expired
1743017273.9659798,sta3,sta5,,False,True,,,,,,1cbfbc0d,1743017211.1927009,60.0,TTL expired
1743017273.9660876,sta3,sta5,,False,True,,,,,,208725b8,1743017211.1939178,60.0,TTL expired
1743017273.9661694,sta3,sta5,,False,True,,,,,,269559f0,1743017211.1948726,60.0,TTL expired
1743017273.9663339,sta3,sta5,,False,True,,,,,,151e9f85,1743017211.196279,60.0,TTL expired
1743017273.9664438,sta3,sta1,,False,True,,,,,,7998cb94,1743017211.1985383,60.0,TTL expired
1743017273.9665475,sta3,sta1,,False,True,,,,,,8e706b4d,1743017211.2003016,60.0,TTL expired
1743017273.9666314,sta3,sta1,,False,True,,,,,,18bef3a9,1743017211.2013915,60.0,TTL expired
1743017273.9667041,sta3,sta1,,False,True,,,,,,1c80c675,1743017211.2032487,60.0,TTL expired
1743017273.9676895,sta3,sta1,,False,True,,,,,,5b17929f,1743017211.2039373,60.0,TTL expired
1743017273.9679177,sta4,sta3,,False,True,,,,,,202dc964,1743017212.6680887,60.0,TTL expired
1743017273.9683597,sta3,sta1,,False,True,,,,,,6114565a,1743017212.6781294,60.0,TTL expired
1743017273.9685,sta1,sta5,,False,True,,,,,,8435ea45,1743017212.682012,60.0,TTL expired
1743017273.9686158,sta4,sta1,,False,True,,,,,,bdee6d48,1743017212.6850204,60.0,TTL expired
1743017273.9687235,sta4,sta5,,False,True,,,,,,111e7593,1743017212.6869438,60.0,TTL expired
1743017273.9688303,sta4,sta5,,False,True,,,,,,565c5967,1743017212.6908665,60.0,TTL expired
1743017273.9690309,sta4,sta5,,False,True,,,,,,1e3dbf04,1743017212.6931207,60.0,TTL expired
1743017273.9691722,sta4,sta5,,False,True,,,,,,66f4dc4e,1743017212.6942914,60.0,TTL expired
1743017273.9698272,sta4,sta5,,False,True,,,,,,81d3a6ce,1743017212.6943965,60.0,TTL expired
1743017273.970263,sta4,sta1,,False,True,,,,,,c2fbcbbd,1743017212.6952417,60.0,TTL expired
1743017273.9705303,sta4,sta1,,False,True,,,,,,66d52bda,1743017212.696162,60.0,TTL expired
1743017273.9709046,sta4,sta1,,False,True,,,,,,67216511,1743017212.6963668,60.0,TTL expired
1743017273.9710903,sta4,sta1,,False,True,,,,,,c4637d42,1743017212.6967309,60.0,TTL expired
1743017273.971594,sta4,sta1,,False,True,,,,,,f58c7d7c,1743017212.6979344,60.0,TTL expired
1743017273.972023,sta4,sta3,,False,True,,,,,,1acc58d7,1743017212.7042842,60.0,TTL expired
1743017273.9722087,sta4,sta3,,False,True,,,,,,d13bfb93,1743017212.7060056,60.0,TTL expired
1743017273.9724765,sta4,sta3,,False,True,,,,,,a5dc6f88,1743017212.7072237,60.0,TTL expired
1743017273.9726434,sta4,sta3,,False,True,,,,,,5c0ce918,1743017212.7091405,60.0,TTL expired
1743017273.9730422,sta4,sta3,,False,True,,,,,,ffc21fa9,1743017212.711456,60.0,TTL expired
1743017273.9732406,sta5,sta3,,False,True,,,,,,46dcb9b0,1743017213.6543143,60.0,TTL expired
1743017273.9733934,sta4,sta3,,False,True,,,,,,c703aac0,1743017213.6668367,60.0,TTL expired
1743017273.9735403,sta5,sta1,,False,True,,,,,,88e82e63,1743017213.6689494,60.0,TTL expired
1743017273.9736795,sta1,sta3,,False,True,,,,,,d8bd9f9d,1743017213.6719787,60.0,TTL expired
1743017273.9739518,sta1,sta4,,False,True,,,,,,39c81ddb,1743017213.673214,60.0,TTL expired
1743017273.9741054,sta5,sta1,,False,True,,,,,,c9bcac3a,1743017213.6745145,60.0,TTL expired
1743017273.975036,sta5,sta1,,False,True,,,,,,83967474,1743017213.6746542,60.0,TTL expired
1743017273.9754338,sta5,sta1,,False,True,,,,,,2df87a66,1743017213.6763687,60.0,TTL expired
1743017273.9759567,sta5,sta1,,False,True,,,,,,19d0c537,1743017213.6780179,60.0,TTL expired
1743017273.9762187,sta5,sta1,,False,True,,,,,,9aecc363,1743017213.6796823,60.0,TTL expired
1743017273.9764543,sta5,sta3,,False,True,,,,,,2f27c3ec,1743017213.683427,60.0,TTL expired
1743017273.9765782,sta5,sta3,,False,True,,,,,,f8a093dd,1743017213.6845198,60.0,TTL expired
1743017273.9772966,sta5,sta3,,False,True,,,,,,569cdb4b,1743017213.6872766,60.0,TTL expired
1743017273.9778006,sta5,sta3,,False,True,,,,,,1c919610,1743017213.6875432,60.0,TTL expired
1743017273.9788318,sta5,sta3,,False,True,,,,,,334fd004,1743017213.6891549,60.0,TTL expired
1743017273.9793534,sta5,sta4,,False,True,,,,,,70015d6a,1743017213.6900964,60.0,TTL expired
1743017273.9798846,sta5,sta4,,False,True,,,,,,28817c10,1743017213.6938233,60.0,TTL expired
1743017273.9800708,sta5,sta4,,False,True,,,,,,9a03ee36,1743017213.695828,60.0,TTL expired
1743017273.980222,sta5,sta4,,False,True,,,,,,bc35efed,1743017213.6962914,60.0,TTL expired
1743017273.980343,sta5,sta4,,False,True,,,,,,ae644123,1743017213.6965158,60.0,TTL expired
1743017274.0879638,sta2,sta3,83.61388516426086,True,True,2.0,1.8,296.0,139.0,41650.0,,,,
1743017274.099552,sta1,sta3,62.882195472717285,True,True,1.0,1.9,296.0,140.0,41946.0,,,,
1743017274.1003742,sta1,sta3,62.88124346733093,True,True,1.0,2.0,296.0,141.0,42242.0,,,,
1743017274.1041934,sta1,sta3,62.88389706611633,True,True,1.0,2.1,294.0,142.0,42536.0,,,,
1743017274.106519,sta1,sta3,62.885549783706665,True,True,1.0,2.2,296.0,143.0,42832.0,,,,
1743017274.1419954,sta1,sta4,61.37397813796997,True,True,1.0,0.8,296.0,133.0,39870.0,,,,
1743017274.1518428,sta1,sta4,61.379456520080566,True,True,1.0,0.9,296.0,134.0,40166.0,,,,
1743017274.1641567,sta1,sta4,61.39576697349548,True,True,1.0,1.0,296.0,135.0,40462.0,,,,
1743017274.164883,sta1,sta4,61.38946795463562,True,True,1.0,1.1,296.0,136.0,40758.0,,,,
1743017274.1912477,sta1,sta5,60.41613221168518,True,True,1.0,0.7,296.0,108.0,32413.0,,,,
1743017274.193135,sta1,sta5,60.414974212646484,True,True,1.0,0.8,296.0,109.0,32709.0,,,,
1743017274.1934016,sta1,sta5,60.408490896224976,True,True,1.0,0.9,296.0,110.0,33005.0,,,,
1743017274.194029,sta1,sta5,60.40898036956787,True,True,1.0,1.0,296.0,111.0,33301.0,,,,
1743017274.4489267,sta4,sta2,3.9862852096557617,True,True,1.0,4.1,312.0,462.0,130534.0,,,,
1743017274.6148887,sta2,sta1,11.280176639556885,True,True,3.0,1.8,312.0,232.0,67790.0,,,,
1743017274.65428,sta2,sta4,103.82205295562744,True,True,4.0,1.2,295.0,137.0,41053.0,,,,
1743017274.6830115,sta2,sta4,103.85099244117737,True,True,4.0,1.3,295.0,138.0,41348.0,,,,
1743017275.7205572,sta3,sta2,6.4216248989105225,True,True,1.0,4.1,312.0,468.0,132245.0,,,,
1743017275.9340737,sta2,sta1,1.8283841609954834,True,True,1.0,1.9,312.0,233.0,68102.0,,,,
1743017275.9938958,sta3,sta5,1.4262945652008057,True,True,1.0,1.0,312.0,112.0,33613.0,,,,
1743017275.9944665,sta2,sta5,44.98199725151062,True,True,3.0,1.1,312.0,113.0,33925.0,,,,
1743017275.9949763,sta1,sta5,92.96680068969727,True,True,4.0,1.2,311.0,114.0,34236.0,,,,
1743017275.9951286,sta2,sta5,1.9436845779418945,True,True,2.0,1.3,311.0,115.0,34547.0,,,,
1743017276.7732017,sta1,sta2,4.020495891571045,True,True,1.0,4.1,312.0,474.0,133955.0,,,,
1743017276.940228,sta2,sta3,49.9721622467041,True,True,2.0,1.5,296.0,144.0,43128.0,,,,
1743017276.9404473,sta2,sta3,49.97230291366577,True,True,2.0,1.6,296.0,145.0,43424.0,,,,
1743017276.9849658,sta2,sta4,2.8399765491485596,True,True,1.0,1.4,312.0,139.0,41660.0,,,,
1743017276.9939594,sta1,sta4,64.21706056594849,True,True,2.0,1.5,295.0,140.0,41955.0,,,,
1743017278.2043529,sta1,sta5,95.65089631080627,True,True,2.0,1.2,296.0,116.0,34843.0,,,,
1743017278.2078497,sta2,sta5,99.14381861686707,True,True,3.0,1.3,310.0,117.0,35153.0,,,,
1743017279.2567768,sta1,sta5,,False,True,,,,,,905f2001,1743017214.5843654,60.0,TTL expired
1743017279.2587209,sta3,sta1,,False,True,,,,,,07b5e750,1743017216.3743916,60.0,TTL expired
1743017279.2683198,sta2,sta1,,False,True,,,,,,234dff22,1743017216.3870153,60.0,TTL expired
1743017279.271912,sta5,sta4,,False,True,,,,,,e168738e,1743017216.3878725,60.0,TTL expired
1743017279.274088,sta5,sta4,,False,True,,,,,,d0c7eb62,1743017216.3880708,60.0,TTL expired
1743017279.274993,sta5,sta4,,False,True,,,,,,67ca2fa9,1743017216.3882356,60.0,TTL expired
1743017279.2761579,sta5,sta4,,False,True,,,,,,56c6fd44,1743017216.3885024,60.0,TTL expired
1743017279.2762516,sta3,sta4,,False,True,,,,,,9b34fdef,1743017216.3899157,60.0,TTL expired
1743017279.27631,sta3,sta4,,False,True,,,,,,9c0d7409,1743017216.3900776,60.0,TTL expired
1743017279.2763715,sta3,sta4,,False,True,,,,,,2f191897,1743017216.3920364,60.0,TTL expired
1743017279.2764196,sta3,sta4,,False,True,,,,,,5031f974,1743017216.3950763,60.0,TTL expired
1743017279.2764654,sta3,sta4,,False,True,,,,,,83e3ae91,1743017216.395943,60.0,TTL expired
1743017279.2766168,sta3,sta5,,False,True,,,,,,7ad41780,1743017216.396221,60.0,TTL expired
1743017279.2769268,sta3,sta5,,False,True,,,,,,b0eb0c5e,1743017216.3966734,60.0,TTL expired
1743017279.2769847,sta3,sta5,,False,True,,,,,,4ed86a05,1743017216.397288,60.0,TTL expired
1743017279.2770324,sta3,sta5,,False,True,,,,,,02805a35,1743017216.3976297,60.0,TTL expired
1743017279.2770784,sta3,sta5,,False,True,,,,,,6fb5f78c,1743017216.397708,60.0,TTL expired
1743017279.2771237,sta3,sta1,,False,True,,,,,,66ec0686,1743017216.3977737,60.0,TTL expired
1743017279.2771683,sta3,sta1,,False,True,,,,,,15dfc814,1743017216.3996124,60.0,TTL expired
1743017279.2772138,sta3,sta1,,False,True,,,,,,c6ac462c,1743017216.4004848,60.0,TTL expired
1743017279.2773898,sta3,sta1,,False,True,,,,,,0c23d0ab,1743017216.4100926,60.0,TTL expired
1743017279.277463,sta3,sta1,,False,True,,,,,,7508343a,1743017216.4132495,60.0,TTL expired
1743017279.2775526,sta4,sta3,,False,True,,,,,,f6adf1c2,1743017217.8707383,60.0,TTL expired
1743017279.2779324,sta3,sta5,,False,True,,,,,,86a5e81c,1743017217.8949757,60.0,TTL expired
1743017279.278119,sta5,sta1,,False,True,,,,,,7d8593b2,1743017217.895317,60.0,TTL expired
1743017279.2784297,sta4,sta5,,False,True,,,,,,9feef867,1743017217.898376,60.0,TTL expired
1743017279.2789254,sta4,sta5,,False,True,,,,,,1bc55ad8,1743017217.9009764,60.0,TTL expired
1743017279.2791953,sta4,sta5,,False,True,,,,,,14bb3354,1743017217.901955,60.0,TTL expired
1743017279.27929,sta4,sta5,,False,True,,,,,,848c4b6e,1743017217.9027402,60.0,TTL expired
1743017279.2793643,sta4,sta5,,False,True,,,,,,a9d52979,1743017217.9048998,60.0,TTL expired
1743017279.2794347,sta4,sta1,,False,True,,,,,,7d0ebc04,1743017217.9070873,60.0,TTL expired
1743017279.2799046,sta4,sta1,,False,True,,,,,,b9993e29,1743017217.9109912,60.0,TTL expired
1743017279.2800028,sta4,sta1,,False,True,,,,,,43ed07d5,1743017217.911354,60.0,TTL expired
1743017279.2800753,sta4,sta1,,False,True,,,,,,5e787d01,1743017217.9114897,60.0,TTL expired
1743017279.2801597,sta4,sta1,,False,True,,,,,,d4647e92,1743017217.9116058,60.0,TTL expired
1743017279.2802851,sta4,sta3,,False,True,,,,,,6b8e3e42,1743017217.9409566,60.0,TTL expired
1743017279.285495,sta4,sta3,,False,True,,,,,,10a063e3,1743017217.944881,60.0,TTL expired
1743017279.2864451,sta4,sta3,,False,True,,,,,,31974c2f,1743017217.945894,60.0,TTL expired
1743017279.2872388,sta4,sta3,,False,True,,,,,,db4fdb38,1743017217.9510655,60.0,TTL expired
1743017279.2874393,sta4,sta3,,False,True,,,,,,87f87798,1743017217.9542704,60.0,TTL expired
1743017279.2875905,sta5,sta3,,False,True,,,,,,74f431ad,1743017218.7949317,60.0,TTL expired
1743017279.2881887,sta5,sta3,,False,True,,,,,,ca42ed07,1743017218.817053,60.0,TTL expired
1743017279.2883344,sta5,sta3,,False,True,,,,,,3e563897,1743017218.8188844,60.0,TTL expired
1743017279.2884605,sta5,sta1,,False,True,,,,,,a6db4048,1743017218.8220096,60.0,TTL expired
1743017279.288544,sta5,sta1,,False,True,,,,,,a3a025ac,1743017218.8233726,60.0,TTL expired
1743017279.2889712,sta5,sta1,,False,True,,,,,,e0e44b3b,1743017218.8257005,60.0,TTL expired
1743017279.2891207,sta5,sta1,,False,True,,,,,,16677749,1743017218.8258297,60.0,TTL expired
1743017279.2892625,sta5,sta1,,False,True,,,,,,88bbd1c3,1743017218.825919,60.0,TTL expired
1743017279.2912238,sta5,sta3,,False,True,,,,,,8ca7dc9d,1743017218.8326423,60.0,TTL expired
1743017279.291367,sta5,sta3,,False,True,,,,,,1bee1b30,1743017218.8339202,60.0,TTL expired
1743017279.2914474,sta5,sta3,,False,True,,,,,,cfce0b28,1743017218.8350835,60.0,TTL expired
1743017279.292084,sta5,sta3,,False,True,,,,,,7745bf62,1743017218.8367715,60.0,TTL expired
1743017279.2922645,sta5,sta3,,False,True,,,,,,4172a071,1743017218.837878,60.0,TTL expired
1743017279.2929385,sta5,sta4,,False,True,,,,,,3476ce9e,1743017218.8427668,60.0,TTL expired
1743017279.2931893,sta5,sta4,,False,True,,,,,,537e04d4,1743017218.8438756,60.0,TTL expired
1743017279.2935529,sta5,sta4,,False,True,,,,,,770643ee,1743017218.8461335,60.0,TTL expired
1743017279.2939887,sta5,sta4,,False,True,,,,,,cc5f2bb8,1743017218.8505335,60.0,TTL expired
1743017279.2941294,sta5,sta4,,False,True,,,,,,8c51ef0a,1743017218.8528187,60.0,TTL expired
1743017279.4319406,sta1,sta3,62.981945753097534,True,True,1.0,1.6,296.0,146.0,43720.0,,,,
1743017279.432125,sta1,sta3,62.98085355758667,True,True,1.0,1.7,295.0,147.0,44015.0,,,,
1743017279.4329321,sta1,sta3,62.97573947906494,True,True,1.0,1.8,296.0,148.0,44311.0,,,,
1743017279.4354413,sta1,sta3,62.97507381439209,True,True,1.0,1.9,296.0,149.0,44607.0,,,,
1743017279.4376104,sta1,sta3,62.97467517852783,True,True,1.0,2.0,296.0,150.0,44903.0,,,,
1743017279.472809,sta1,sta4,61.46173334121704,True,True,1.0,1.6,296.0,141.0,42251.0,,,,
1743017279.4759555,sta1,sta4,61.46461200714111,True,True,1.0,1.7,296.0,142.0,42547.0,,,,
1743017279.4782615,sta1,sta4,61.46476864814758,True,True,1.0,1.8,296.0,143.0,42843.0,,,,
1743017279.4864233,sta1,sta4,61.47028708457947,True,True,1.0,1.9,296.0,144.0,43139.0,,,,
1743017279.4912367,sta1,sta4,61.47159242630005,True,True,1.0,2.0,295.0,145.0,43434.0,,,,
1743017279.5467918,sta1,sta5,60.621203660964966,True,True,1.0,1.1,296.0,118.0,35449.0,,,,
1743017279.549241,sta1,sta5,60.62279987335205,True,True,1.0,1.2,296.0,119.0,35745.0,,,,
1743017279.5501633,sta1,sta5,60.62329936027527,True,True,1.0,1.3,296.0,120.0,36041.0,,,,
1743017279.5509195,sta1,sta5,60.62349510192871,True,True,1.0,1.4,296.0,121.0,36337.0,,,,
1743017279.5519323,sta1,sta5,60.613592863082886,True,True,1.0,1.5,296.0,122.0,36633.0,,,,
1743017279.8778098,sta5,sta1,8.351578712463379,True,True,2.0,1.5,312.0,239.0,69813.0,,,,
1743017279.8959844,sta5,sta4,3.0829389095306396,True,True,1.0,2.1,312.0,146.0,43746.0,,,,
1743017279.8984416,sta2,sta4,51.600956201553345,True,True,3.0,2.2,296.0,147.0,44042.0,,,,
1743017279.9002109,sta2,sta4,51.602516889572144,True,True,3.0,2.3,296.0,148.0,44338.0,,,,
1743017279.903287,sta2,sta4,51.605457067489624,True,True,3.0,2.4,296.0,149.0,44634.0,,,,
1743017279.9470484,sta2,sta5,50.78164982795715,True,True,2.0,1.6,295.0,123.0,36928.0,,,,
1743017279.948215,sta2,sta5,50.782384634017944,True,True,2.0,1.7,296.0,124.0,37224.0,,,,
1743017279.9495177,sta2,sta5,76.72050786018372,True,True,4.0,1.8,296.0,125.0,37520.0,,,,
1743017281.1309264,sta5,sta2,4.18651819229126,True,True,1.0,4.2,312.0,490.0,138464.0,,,,
